Interval,Transfer,Bandwidth
1405,3.88,32.5
1406,3.88,32.5
1407,3.88,32.5
1408,3.12,26.2
1409,3.88,32.5
1410,3.88,32.5
1411,3.88,32.5
1412,3.88,32.5
1413,3.88,32.5
1414,3.75,31.5
1415,3.88,32.5
1416,3.88,32.5
1417,3.88,32.5
1418,3.88,32.5
1419,3.62,30.4
1420,3.88,32.5
1421,3.12,26.2
1422,3.88,32.5
1423,3.88,32.5
1424,3.12,26.2
1425,4.38,36.7
1426,3.88,32.5
1427,3.88,32.5
1428,3.88,32.5
1429,3.88,32.5
1430,3.75,31.5
1431,3.88,32.5
1432,3.88,32.5
1433,3.88,32.5
1434,3.12,26.2
1435,4.38,36.7
1436,3.12,26.2
1437,3.88,32.5
1438,3.88,32.5
1439,3.88,32.5
1440,3.62,30.4
1441,3.88,32.5
1442,3.88,32.5
1443,3.88,32.5
1444,4,33.6
1445,3.88,32.5
1446,3.88,32.5
1447,3.12,26.2
1448,4.25,35.7
1449,3.88,32.5
1450,3.12,26.2
1451,3.88,32.5
1452,3.88,32.5
1453,3.88,32.5
1454,3.88,32.5
1455,3.88,32.5
1456,3.5,29.4
1457,3.88,32.5
1458,3.88,32.5
1459,4,33.6
1460,3.88,32.5
1461,3.88,32.5
1462,3.12,26.2
1463,3.88,32.5
1464,4.25,35.7
1465,3.12,26.2
1466,3.88,32.5
1467,3.88,32.5
1468,4,33.6
1469,3.88,32.5
1470,3.88,32.5
1471,3.88,32.5
1472,3.88,32.5
1473,3.12,26.2
1474,3.88,32.5
1475,4.38,36.7
1476,3,25.2
1477,4,33.6
1478,3.88,32.5
1479,3.88,32.5
1480,3.62,30.4
1481,3.88,32.5
1482,3.88,32.5
1483,3.88,32.5
1484,3.88,32.5
1485,3.62,30.4
1486,3.88,32.5
1487,3.88,32.5
1488,3.88,32.5
1489,3.12,26.2
1490,4.5,37.7
1491,3,25.2
1492,4,33.6
1493,3.88,32.5
1494,3.88,32.5
1495,3.88,32.5
1496,3.62,30.4
1497,3.88,32.5
1498,3.88,32.5
1499,3.88,32.5
1500,3.88,32.5
1501,3.88,32.5
1502,3.12,26.2
1503,3.88,32.5
1504,4.38,36.7
1505,3,25.2
1506,3.88,32.5
1507,4,33.6
1508,3.88,32.5
1509,3.88,32.5
1510,3.88,32.5
1511,3.12,26.2
1512,4.25,35.7
1513,3.88,32.5
1514,4,33.6
1515,3.88,32.5
1516,3.12,26.2
1517,3.88,32.5
1518,3.88,32.5
1519,3.62,30.4
1520,3.88,32.5
1521,3.88,32.5
1522,4.12,34.6
1523,3.88,32.5
1524,3.12,26.2
1525,3.88,32.5
1526,3.88,32.5
1527,4.12,34.6
1528,3.88,32.5
1529,3.12,26.2
1530,3.88,32.5
1531,3.88,32.5
1532,4,33.6
1533,3.88,32.5
1534,3.88,32.5
1535,3.5,29.4
1536,3.88,32.5
1537,3.88,32.5
1538,4,33.6
1539,3.88,32.5
1540,3.62,30.4
1541,3.88,32.5
1542,3.12,26.2
1543,3.88,32.5
1544,3.88,32.5
1545,3.62,30.4
1546,3.88,32.5
1547,3.88,32.5
1548,3.88,32.5
1549,3.88,32.5
1550,3.12,26.2
1551,4.38,36.7
1552,4,33.6
1553,3.88,32.5
1554,3.88,32.5
1555,3,25.2
1556,4,33.6
1557,3.88,32.5
1558,3,25.2
1559,4.38,36.7
1560,3.88,32.5
1561,3.88,32.5
1562,3.88,32.5
1563,3.88,32.5
1564,3.88,32.5
1565,3.88,32.5
1566,3.5,29.4
1567,4,33.6
1568,3.88,32.5
1569,3.88,32.5
1570,3.12,26.2
1571,3.88,32.5
1572,3.88,32.5
1573,3.88,32.5
1574,3.5,29.4
1575,3.88,32.5
1576,3.88,32.5
1577,3.88,32.5
1578,3.88,32.5
1579,3.88,32.5
1580,3.88,32.5
1581,3.88,32.5
1582,3.12,26.2
1583,3.88,32.5
1584,3.88,32.5
1585,3.75,31.5
1586,3.88,32.5
1587,3.88,32.5
1588,3.88,32.5
1589,3.88,32.5
1590,3.62,30.4
1591,3.88,32.5
1592,3.88,32.5
1593,3.88,32.5
1594,3.88,32.5
1595,3.62,30.4
1596,3.88,32.5
1597,3.12,26.2
1598,3.88,32.5
1599,3.88,32.5
1600,3.88,32.5
1601,3.75,31.5
1602,3.88,32.5
1603,3.88,32.5
1604,3.88,32.5
1605,3.88,32.5
1606,3.62,30.4
1607,3.88,32.5
1608,3.88,32.5
1609,3.88,32.5
1610,3.12,26.2
1611,4.38,36.7
1612,3.12,26.2
1613,3.88,32.5
1614,3.88,32.5
1615,3.88,32.5
1616,4,33.6
1617,3.88,32.5
1618,3.88,32.5
1619,3.38,28.3
1620,3.88,32.5
1621,4,33.6
1622,3.88,32.5
1623,3.88,32.5
1624,3.5,29.4
1625,3.88,32.5
1626,3.88,32.5
1627,4,33.6
1628,3,25.2
1629,3.88,32.5
1630,4,33.6
1631,3.88,32.5
1632,3.5,29.4
1633,3.88,32.5
1634,3.88,32.5
1635,3.88,32.5
1636,3.88,32.5
1637,3.88,32.5
1638,3.88,32.5
1639,3.12,26.2
1640,4.38,36.7
1641,3.88,32.5
1642,3.12,26.2
1643,3.88,32.5
1644,3.88,32.5
1645,3.88,32.5
1646,3.88,32.5
1647,3.88,32.5
1648,3.62,30.4
1649,3.88,32.5
1650,3.88,32.5
1651,4,33.6
1652,3,25.2
1653,4.5,37.7
1654,3.88,32.5
1655,3.12,26.2
1656,3.88,32.5
1657,3.88,32.5
1658,3.88,32.5
1659,3.62,30.4
1660,3.88,32.5
1661,3.88,32.5
1662,3.88,32.5
1663,3.88,32.5
1664,3.62,30.4
1665,3.88,32.5
1666,4,33.6
1667,3.88,32.5
1668,3,25.2
1669,4.5,37.7
1670,3.12,26.2
1671,3.88,32.5
1672,3.88,32.5
1673,3.88,32.5
1674,3.88,32.5
1675,3.88,32.5
1676,3.88,32.5
1677,3.5,29.4
1678,3.88,32.5
1679,3.88,32.5
1680,3.88,32.5
1681,4,33.6
1682,3,25.2
1683,3.88,32.5
1684,4,33.6
1685,3.5,29.4
1686,3.88,32.5
1687,3.88,32.5
1688,3.88,32.5
1689,3.88,32.5
1690,4,33.6
1691,3.88,32.5
1692,3.88,32.5
1693,3.12,26.2
1694,3.88,32.5
1695,3.88,32.5
1696,3.5,29.4
1697,3.88,32.5
1698,4.12,34.6
1699,3.88,32.5
1700,3.88,32.5
1701,3.12,26.2
1702,3.88,32.5
1703,4.25,35.7
1704,3.88,32.5
1705,3.88,32.5
1706,3.12,26.2
1707,3.88,32.5
1708,3.12,26.2
1709,4.5,37.7
1710,3.88,32.5
1711,3.88,32.5
1712,3.88,32.5
1713,3.88,32.5
1714,3.62,30.4
1715,3.88,32.5
1716,3.88,32.5
1717,3.88,32.5
1718,3.12,26.2
1719,4.38,36.7
1720,3.88,32.5
1721,3.12,26.2
1722,3.88,32.5
1723,3.88,32.5
1724,3.75,31.5
1725,3.88,32.5
1726,3.88,32.5
1727,3.88,32.5
1728,3.88,32.5
1729,3.12,26.2
1730,4.38,36.7
1731,3.88,32.5
1732,3.88,32.5
1733,3.12,26.2
1734,3.88,32.5
1735,3.88,32.5
1736,3.88,32.5
1737,3.12,26.2
1738,4.38,36.7
1739,3.88,32.5
1740,3.88,32.5
1741,3.88,32.5
1742,3.88,32.5
1743,3.88,32.5
1744,3.88,32.5
1745,3.5,29.4
1746,3.88,32.5
1747,3.88,32.5
1748,3.88,32.5
1749,3.12,26.2
1750,3.88,32.5
1751,3.88,32.5
1752,3.88,32.5
1753,3.88,32.5
1754,4,33.6
1755,3.88,32.5
1756,3.62,30.4
1757,3.88,32.5
1758,3.88,32.5
1759,3.12,26.2
1760,3.88,32.5
1761,4.38,36.7
1762,3.12,26.2
1763,3.88,32.5
1764,3.88,32.5
1765,3.88,32.5
1766,3.12,26.2
1767,4.38,36.7
1768,3.88,32.5
1769,4,33.6
1770,3.88,32.5
1771,3.88,32.5
1772,3.62,30.4
1773,3.88,32.5
1774,3.12,26.2
1775,3.88,32.5
1776,3.88,32.5
1777,3.88,32.5
1778,3.88,32.5
1779,3.88,32.5
1780,3.5,29.4
1781,3.88,32.5
1782,3.88,32.5
1783,3.88,32.5
1784,4,33.6
1785,3.88,32.5
1786,3,25.2
1787,4,33.6
1788,4.25,35.7
1789,3.88,32.5
1790,3.12,26.2
1791,3.88,32.5
1792,3.88,32.5
1793,3.88,32.5
1794,3.88,32.5
1795,3.88,32.5
1796,3.88,32.5
1797,3.38,28.3
1798,4.12,34.6
1799,4,33.6
1800,3,25.2
1801,3.88,32.5
1802,4,33.6
1803,3,25.2
1804,4.5,37.7
1805,3.88,32.5
1806,3.88,32.5
1807,3.88,32.5
1808,3.88,32.5
1809,3.62,30.4
1810,3.88,32.5
1811,3.88,32.5
1812,3.88,32.5
1813,3.12,26.2
1814,4.5,37.7
1815,3,25.2
1816,3.88,32.5
1817,4,33.6
1818,3.88,32.5
1819,3.62,30.4
1820,3.88,32.5
1821,3.88,32.5
1822,3.88,32.5
1823,3.88,32.5
1824,3.12,26.2
1825,4.38,36.7
1826,3.88,32.5
1827,3.88,32.5
1828,3.12,26.2
1829,3.88,32.5
1830,3.62,30.4
1831,4,33.6
1832,3.88,32.5
1833,3.88,32.5
1834,3.88,32.5
1835,3.88,32.5
1836,3.88,32.5
1837,3.88,32.5
1838,3.5,29.4
1839,3.88,32.5
1840,3.88,32.5
1841,3.88,32.5
1842,3.12,26.2
1843,3.88,32.5
1844,3.88,32.5
1845,3.88,32.5
1846,3.88,32.5
1847,3.88,32.5
1848,3.75,31.5
1849,3.88,32.5
1850,3.88,32.5
1851,3.88,32.5
1852,3.12,26.2
1853,3.88,32.5
1854,4.38,36.7
1855,3.12,26.2
1856,3.88,32.5
1857,3.88,32.5
1858,3.88,32.5
1859,3.62,30.4
1860,3.88,32.5
1861,3.88,32.5
1862,4,33.6
1863,3.88,32.5
1864,3.62,30.4
1865,3.88,32.5
1866,3.88,32.5
1867,3.88,32.5
1868,3.12,26.2
1869,4.38,36.7
1870,3.12,26.2
1871,3.88,32.5
1872,3.88,32.5
1873,3.88,32.5
1874,3.88,32.5
1875,3.88,32.5
1876,3.88,32.5
1877,3.62,30.4
1878,3.88,32.5
1879,3.88,32.5
1880,3.88,32.5
1881,3.88,32.5
1882,3.12,26.2
1883,3.88,32.5
1884,3.88,32.5
1885,3.5,29.4
1886,4,33.6
1887,3.88,32.5
1888,4,33.6
1889,3.88,32.5
1890,3.88,32.5
1891,3.12,26.2
1892,3.88,32.5
1893,4.25,35.7
1894,3.88,32.5
1895,3.12,26.2
1896,3.88,32.5
1897,3.88,32.5
1898,3.88,32.5
1899,3.88,32.5
1900,3.88,32.5
1901,3.5,29.4
1902,3.88,32.5
1903,3.88,32.5
1904,3.88,32.5
1905,3.88,32.5
1906,3.88,32.5
1907,3.12,26.2
1908,3.88,32.5
1909,3.88,32.5
1910,3.88,32.5
1911,3.62,30.4
1912,3.88,32.5
1913,3.88,32.5
1914,3.88,32.5
1915,3.88,32.5
1916,3.88,32.5
1917,4,33.6
1918,3,25.2
1919,4.5,37.7
1920,3.12,26.2
1921,3.88,32.5
1922,3.88,32.5
1923,3.88,32.5
1924,3.12,26.2
1925,4.38,36.7
1926,3.88,32.5
1927,3.88,32.5
1928,3.88,32.5
1929,3.88,32.5
1930,3.62,30.4
1931,3.88,32.5
1932,4,33.6
1933,3,25.2
1934,3.88,32.5
1935,4.5,37.7
1936,3.12,26.2
1937,3.88,32.5
1938,3.88,32.5
1939,3.88,32.5
1940,3.88,32.5
1941,3.88,32.5
1942,3.88,32.5
1943,3.5,29.4
1944,3.88,32.5
1945,3.88,32.5
1946,3.88,32.5
1947,3.12,26.2
1948,3.88,32.5
1949,3.88,32.5
1950,4,33.6
1951,3.5,29.4
1952,3.88,32.5
1953,3.88,32.5
1954,3.88,32.5
1955,3.88,32.5
1956,4,33.6
1957,3.88,32.5
1958,3,25.2
1959,4,33.6
1960,3.88,32.5
1961,3.88,32.5
1962,3.88,32.5
1963,3.88,32.5
1964,3.5,29.4
1965,4,33.6
1966,3.88,32.5
1967,3.88,32.5
1968,3.88,32.5
1969,3.62,30.4
1970,3.88,32.5
1971,3.88,32.5
1972,3.12,26.2
1973,3.88,32.5
1974,3.88,32.5
1975,3.62,30.4
1976,3.88,32.5
1977,3.88,32.5
1978,3.88,32.5
1979,3.88,32.5
1980,3.88,32.5
1981,4,33.6
1982,3,25.2
1983,3.88,32.5
1984,3.88,32.5
1985,4.38,36.7
1986,3.12,26.2
1987,3.88,32.5
1988,3.88,32.5
1989,3.88,32.5
1990,3.88,32.5
1991,3.88,32.5
1992,3.88,32.5
1993,3.62,30.4
1994,3.88,32.5
1995,3.88,32.5
1996,3.62,30.4
1997,3.38,28.3
1998,3.88,32.5
1999,3.88,32.5
2000,3.88,32.5
2001,3.88,32.5
2002,3.88,32.5
2003,3.88,32.5
2004,3.62,30.4
2005,3.88,32.5
2006,3.88,32.5
2007,3.88,32.5
2008,3.12,26.2
2009,4.38,36.7
2010,3.12,26.2
2011,3.88,32.5
2012,3.88,32.5
2013,3.88,32.5
2014,4.25,35.7
2015,3.12,26.2
2016,3.88,32.5
2017,3.88,32.5
2018,3.88,32.5
2019,3.62,30.4
2020,3.88,32.5
2021,3.88,32.5
2022,3.88,32.5
2023,3.88,32.5
2024,3.88,32.5
2025,3.12,26.2
2026,3.88,32.5
2027,4.38,36.7
2028,3.88,32.5
2029,3.12,26.2
2030,3.88,32.5
2031,3.88,32.5
2032,3.88,32.5
2033,3.88,32.5
2034,3.88,32.5
2035,3.5,29.4
2036,3.88,32.5
2037,3.88,32.5
2038,3.88,32.5
2039,3.88,32.5
2040,3.12,26.2
2041,3.88,32.5
2042,3.88,32.5
2043,3.88,32.5
2044,4,33.6
2045,3.88,32.5
2046,3.62,30.4
2047,3.88,32.5
2048,3.88,32.5
2049,3.88,32.5
2050,3.88,32.5
2051,3.62,30.4
2052,3.88,32.5
2053,3.12,26.2
2054,3.88,32.5
2055,3.88,32.5
2056,3.62,30.4
2057,3.88,32.5
2058,4,33.6
2059,3.88,32.5
2060,3.88,32.5
2061,3,25.2
2062,4.5,37.7
2063,3.88,32.5
2064,3.88,32.5
2065,3.88,32.5
2066,3.12,26.2
2067,4.38,36.7
2068,3.12,26.2
2069,3.88,32.5
2070,3.88,32.5
2071,3.88,32.5
2072,3.62,30.4
2073,4,33.6
2074,3.88,32.5
2075,3.88,32.5
2076,3.88,32.5
2077,3.88,32.5
2078,3.88,32.5
2079,3.12,26.2
2080,4.25,35.7
2081,3.88,32.5
2082,3.12,26.2
2083,3.88,32.5
2084,3.88,32.5
2085,3.88,32.5
2086,3.88,32.5
2087,3.88,32.5
2088,3.62,30.4
2089,3.88,32.5
2090,3.88,32.5
2091,3.88,32.5
2092,3.88,32.5
2093,3.88,32.5
2094,3.12,26.2
2095,3.88,32.5
2096,3.88,32.5
2097,3.88,32.5
2098,3.12,26.2
2099,4.38,36.7
2100,3.88,32.5
2101,3.88,32.5
2102,3.88,32.5
2103,3.88,32.5
2104,3.62,30.4
2105,3.88,32.5
2106,3.88,32.5
2107,3.12,26.2
2108,3.88,32.5
2109,4.5,37.7
2110,3,25.2
2111,3.88,32.5
2112,3.88,32.5
2113,4,33.6
2114,3.62,30.4
2115,3.88,32.5
2116,3.88,32.5
2117,3.88,32.5
2118,3.88,32.5
2119,3.12,26.2
2120,4.38,36.7
2121,3.88,32.5
2122,3.88,32.5
2123,3.12,26.2
2124,3.88,32.5
2125,3.88,32.5
2126,3.88,32.5
2127,3.12,26.2
2128,4.38,36.7
2129,3.88,32.5
2130,3.88,32.5
2131,3.88,32.5
2132,3.88,32.5
2133,3.88,32.5
2134,3.12,26.2
2135,4.25,35.7
2136,3.88,32.5
2137,3.88,32.5
2138,3.12,26.2
2139,3.88,32.5
2140,3.88,32.5
2141,3.62,30.4
2142,3.88,32.5
2143,3.88,32.5
2144,3.88,32.5
2145,3.88,32.5
2146,3.88,32.5
2147,3.88,32.5
2148,3.12,26.2
2149,4.25,35.7
2150,3.88,32.5
2151,3.88,32.5
2152,3.88,32.5
2153,3.12,26.2
2154,3.88,32.5
2155,3.88,32.5
2156,3.88,32.5
2157,3.88,32.5
2158,4,33.6
2159,3.62,30.4
2160,3.88,32.5
2161,3.88,32.5
2162,3.88,32.5
2163,3.12,26.2
2164,4.38,36.7
2165,3.88,32.5
2166,3.12,26.2
2167,3.88,32.5
2168,3.88,32.5
2169,3.88,32.5
2170,3.62,30.4
2171,3.88,32.5
2172,4,33.6
2173,3.88,32.5
2174,3.88,32.5
2175,3.62,30.4
2176,3.88,32.5
2177,3.88,32.5
2178,3.88,32.5
2179,3.12,26.2
2180,4.38,36.7
2181,3.12,26.2
2182,3.88,32.5
2183,3.88,32.5
2184,3.88,32.5
2185,3.12,26.2
2186,4.38,36.7
2187,4,33.6
2188,3.88,32.5
2189,3.88,32.5
2190,3.88,32.5
2191,3.12,26.2
2192,3.88,32.5
2193,4.25,35.7
2194,3.88,32.5
2195,3.12,26.2
2196,3.88,32.5
2197,3.88,32.5
2198,3.88,32.5
2199,3.88,32.5
2200,3.88,32.5
2201,3.62,30.4
2202,3.88,32.5
2203,3.88,32.5
2204,3.88,32.5
2205,3.88,32.5
2206,3.12,26.2
2207,4.38,36.7
2208,3.88,32.5
2209,3.88,32.5
2210,3.12,26.2
2211,3.88,32.5
2212,3.88,32.5
2213,3.88,32.5
2214,3.88,32.5
2215,3.88,32.5
2216,3.88,32.5
2217,3.62,30.4
2218,3.88,32.5
2219,3.88,32.5
2220,3.12,26.2
2221,3.88,32.5
2222,3.12,26.2
2223,4.38,36.7
2224,3.88,32.5
2225,3.88,32.5
2226,4,33.6
2227,3.88,32.5
2228,3.5,29.4
2229,3.88,32.5
2230,3.88,32.5
2231,3.88,32.5
2232,3.88,32.5
2233,3.88,32.5
2234,3.12,26.2
2235,3.88,32.5
2236,4.38,36.7
2237,3.12,26.2
2238,3.88,32.5
2239,3.88,32.5
2240,3.88,32.5
2241,3.62,30.4
2242,3.88,32.5
2243,3.88,32.5
2244,3.88,32.5
2245,3.88,32.5
2246,3.75,31.5
2247,3.88,32.5
2248,3.88,32.5
2249,3.88,32.5
2250,3.12,26.2
2251,3.88,32.5
2252,3.88,32.5
2253,3.88,32.5
2254,3.5,29.4
2255,3.88,32.5
2256,3.88,32.5
2257,3.88,32.5
2258,3.88,32.5
2259,3.88,32.5
2260,3.88,32.5
2261,3.12,26.2
2262,4.38,36.7
2263,3.88,32.5
2264,3.88,32.5
2265,3.12,26.2
2266,3.88,32.5
2267,4.38,36.7
2268,3,25.2
2269,3.88,32.5
2270,4,33.6
2271,3.88,32.5
2272,3.88,32.5
2273,3.88,32.5
2274,3.88,32.5
2275,3.88,32.5
2276,3.12,26.2
2277,3.88,32.5
2278,3.62,30.4
2279,3.88,32.5
2280,3.88,32.5
2281,3.88,32.5
2282,3.88,32.5
2283,3.62,30.4
2284,3.88,32.5
2285,3.88,32.5
2286,4,33.6
2287,3.88,32.5
2288,3.62,30.4
2289,3.88,32.5
2290,3.88,32.5
2291,3.12,26.2
2292,3.88,32.5
2293,3.88,32.5
2294,3.62,30.4
2295,3.88,32.5
2296,3.88,32.5
2297,3.88,32.5
2298,3.88,32.5
2299,3.62,30.4
2300,4,33.6
2301,3.88,32.5
2302,3.88,32.5
2303,3.88,32.5
2304,3.62,30.4
2305,3.88,32.5
2306,3.12,26.2
2307,3.88,32.5
2308,3.88,32.5
2309,3.88,32.5
2310,3.88,32.5
2311,3.88,32.5
2312,3.5,29.4
2313,3.88,32.5
2314,3.88,32.5
2315,4,33.6
2316,3.88,32.5
2317,3.88,32.5
2318,3,25.2
2319,4,33.6
2320,4.25,35.7
2321,3.88,32.5
2322,3.12,26.2
2323,3.88,32.5
2324,3.88,32.5
2325,3.88,32.5
2326,3.88,32.5
2327,3.88,32.5
2328,3.88,32.5
2329,3.88,32.5
2330,3.12,26.2
2331,3.88,32.5
2332,3.88,32.5
2333,4.12,34.6
2334,3.88,32.5
2335,3.88,32.5
2336,3.12,26.2
2337,3.88,32.5
2338,3.62,30.4
2339,3.88,32.5
2340,3.88,32.5
2341,3.88,32.5
2342,3.88,32.5
2343,3.12,26.2
2344,4.5,37.7
2345,3.88,32.5
2346,3.88,32.5
2347,3.88,32.5
2348,3.12,26.2
2349,4.38,36.7
2350,3.88,32.5
2351,3.12,26.2
2352,3.88,32.5
2353,3.88,32.5
2354,3.88,32.5
2355,3.88,32.5
2356,3.88,32.5
2357,3.5,29.4
2358,3.88,32.5
2359,4,33.6
2360,3.88,32.5
2361,3.88,32.5
2362,3,25.2
2363,4,33.6
2364,3.88,32.5
2365,4.25,35.7
2366,3.12,26.2
2367,3.88,32.5
2368,3.88,32.5
2369,3.88,32.5
2370,3.88,32.5
2371,3.88,32.5
2372,3.12,26.2
2373,4.38,36.7
2374,3.88,32.5
2375,3.88,32.5
2376,3.88,32.5
2377,3.12,26.2
2378,3.88,32.5
2379,3.88,32.5
2380,3.88,32.5
2381,3.88,32.5
2382,3.88,32.5
2383,3.62,30.4
2384,3.88,32.5
2385,3.88,32.5
2386,3.88,32.5
2387,3.88,32.5
2388,3.12,26.2
2389,3.88,32.5
2390,3.88,32.5
2391,4.12,34.6
2392,3.88,32.5
2393,3.88,32.5
2394,3.12,26.2
2395,3.88,32.5
2396,3.88,32.5
2397,3.88,32.5
2398,3.12,26.2
2399,4.38,36.7
2400,3.88,32.5
2401,3.88,32.5
2402,3.88,32.5
2403,3.88,32.5
2404,3.12,26.2
2405,3.88,32.5
2406,3.88,32.5
2407,3.88,32.5
2408,4,33.6
2409,3.5,29.4
2410,3.88,32.5
2411,3.88,32.5
2412,3.88,32.5
2413,3.88,32.5
2414,3.75,31.5
2415,3.88,32.5
2416,3.88,32.5
2417,3.88,32.5
2418,3.12,26.2
2419,3.88,32.5
2420,3.62,30.4
2421,3.88,32.5
2422,3.88,32.5
2423,3.88,32.5
2424,3.88,32.5
2425,3.62,30.4
2426,3.88,32.5
2427,3.88,32.5
2428,3.88,32.5
2429,4,33.6
2430,3.62,30.4
2431,3.88,32.5
2432,3.88,32.5
2433,3.12,26.2
2434,3.88,32.5
2435,3.88,32.5
2436,3.88,32.5
2437,3.88,32.5
2438,3.5,29.4
2439,3.88,32.5
2440,3.88,32.5
2441,3.88,32.5
2442,3.88,32.5
2443,3.62,30.4
2444,3.88,32.5
2445,3.88,32.5
2446,3.88,32.5
2447,3.88,32.5
2448,3.12,26.2
2449,3.88,32.5
2450,3.88,32.5
2451,3.62,30.4
2452,3.88,32.5
2453,3.88,32.5
2454,3.88,32.5
2455,3.88,32.5
2456,3.88,32.5
2457,3.88,32.5
2458,3.88,32.5
2459,3.12,26.2
2460,3.88,32.5
2461,3.88,32.5
2462,3.62,30.4
2463,3.88,32.5
2464,3.88,32.5
2465,3.88,32.5
2466,3.88,32.5
2467,3.75,31.5
2468,3.88,32.5
2469,3.88,32.5
2470,3.88,32.5
2471,3.88,32.5
2472,3.62,30.4
2473,3.88,32.5
2474,3.12,26.2
2475,3.88,32.5
2476,3.88,32.5
2477,3.88,32.5
2478,3.62,30.4
2479,3.88,32.5
2480,3.88,32.5
2481,3.88,32.5
2482,3.88,32.5
2483,3.75,31.5
2484,3.88,32.5
2485,3.88,32.5
2486,3.88,32.5
2487,3.12,26.2
2488,4.38,36.7
2489,3.88,32.5
2490,3.12,26.2
2491,3.88,32.5
2492,3.88,32.5
2493,3.88,32.5
2494,3.88,32.5
2495,3.88,32.5
2496,3.5,29.4
2497,4,33.6
2498,3.88,32.5
2499,3.88,32.5
2500,3.88,32.5
2501,3.12,26.2
2502,3.88,32.5
2503,3.88,32.5
2504,4.25,35.7
2505,3.12,26.2
2506,3.88,32.5
2507,3.88,32.5
2508,3.88,32.5
2509,3.88,32.5
2510,3.88,32.5
2511,3.88,32.5
2512,3.88,32.5
2513,3.12,26.2
2514,3.88,32.5
2515,3.75,31.5
2516,3.88,32.5
2517,3.88,32.5
2518,3.88,32.5
2519,3.88,32.5
2520,3.62,30.4
2521,3.88,32.5
2522,3.88,32.5
2523,3.88,32.5
2524,3.88,32.5
2525,3.88,32.5
2526,3.12,26.2
2527,3.88,32.5
2528,3.88,32.5
2529,3.88,32.5
2530,4,33.6
2531,3.88,32.5
2532,3.12,26.2
2533,3.88,32.5
2534,3.88,32.5
2535,3.88,32.5
2536,4,33.6
2537,3.88,32.5
2538,3.88,32.5
2539,3.88,32.5
2540,3.12,26.2
2541,4.25,35.7
2542,4,33.6
2543,3,25.2
2544,3.88,32.5
2545,3.88,32.5
2546,3.75,31.5
2547,3.88,32.5
2548,3.88,32.5
2549,3.88,32.5
2550,3.88,32.5
2551,3.62,30.4
2552,3.88,32.5
2553,3.88,32.5
2554,3.88,32.5
2555,3.88,32.5
2556,3.62,30.4
2557,4,33.6
2558,3,25.2
2559,3.88,32.5
2560,4,33.6
2561,3.88,32.5
2562,3.62,30.4
2563,3.88,32.5
2564,3.88,32.5
2565,3.88,32.5
2566,3.88,32.5
2567,3.62,30.4
2568,3.88,32.5
2569,3.88,32.5
2570,3.88,32.5
2571,3.12,26.2
2572,4.5,37.7
2573,3.88,32.5
2574,3,25.2
2575,4,33.6
2576,3.88,32.5
2577,3.88,32.5
2578,3.88,32.5
2579,3.88,32.5
2580,3.5,29.4
2581,3.88,32.5
2582,3.88,32.5
2583,3.88,32.5
2584,3.88,32.5
2585,3.12,26.2
2586,3.88,32.5
2587,3.88,32.5
2588,4.38,36.7
2589,3.12,26.2
2590,3.88,32.5
2591,3.88,32.5
2592,3.88,32.5
2593,3.88,32.5
2594,3.88,32.5
2595,3.88,32.5
2596,3.88,32.5
2597,3.12,26.2
2598,3.88,32.5
2599,3.88,32.5
2600,3.88,32.5
2601,4.12,34.6
2602,3.12,26.2
2603,3.88,32.5
2604,3.88,32.5
2605,4,33.6
2606,3.62,30.4
2607,3.88,32.5
2608,3.88,32.5
2609,3.88,32.5
2610,3.88,32.5
2611,3.12,26.2
2612,4.38,36.7
2613,3.88,32.5
2614,3.12,26.2
2615,3.88,32.5
2616,3.88,32.5
2617,3.88,32.5
2618,3.88,32.5
2619,3.12,26.2
2620,4.38,36.7
2621,3.88,32.5
2622,3.88,32.5
2623,3.88,32.5
2624,3.88,32.5
2625,3.88,32.5
2626,3.12,26.2
2627,4.25,35.7
2628,3.88,32.5
2629,3.88,32.5
2630,3.12,26.2
2631,3.88,32.5
2632,3.88,32.5
2633,3.88,32.5
2634,3.88,32.5
2635,4,33.6
2636,3.88,32.5
2637,3.88,32.5
2638,3,25.2
2639,4,33.6
2640,3.88,32.5
2641,3.5,29.4
2642,3.88,32.5
2643,3.88,32.5
2644,3.88,32.5
2645,4,33.6
2646,3.88,32.5
2647,3.88,32.5
2648,3.12,26.2
2649,4.25,35.7
2650,3.88,32.5
2651,4,33.6
2652,3,25.2
2653,3.88,32.5
2654,3.75,31.5
2655,3.88,32.5
2656,3.88,32.5
2657,3.88,32.5
2658,3.88,32.5
2659,3.62,30.4
2660,3.88,32.5
2661,3.88,32.5
2662,3.88,32.5
2663,3.88,32.5
2664,3.12,26.2
2665,3.88,32.5
2666,3.88,32.5
2667,4.38,36.7
2668,3.12,26.2
2669,3.88,32.5
2670,3.88,32.5
2671,3.88,32.5
2672,3.88,32.5
2673,3.88,32.5
2674,3.88,32.5
2675,3.5,29.4
2676,3.88,32.5
2677,3.88,32.5
2678,3.88,32.5
2679,3.88,32.5
2680,3.12,26.2
2681,3.88,32.5
2682,3.88,32.5
2683,3.62,30.4
2684,3.88,32.5
2685,3.88,32.5
2686,3.88,32.5
2687,3.88,32.5
2688,3.88,32.5
2689,3.88,32.5
2690,3.88,32.5
2691,3.12,26.2
2692,3.88,32.5
