Interval,Transfer,Bandwidth
919,3.88,32.5
920,3.75,31.5
921,3.88,32.5
922,3.88,32.5
923,3.12,26.2
924,3.88,32.5
925,3.88,32.5
926,3.88,32.5
927,3.88,32.5
928,3.62,30.4
929,3.88,32.5
930,3.88,32.5
931,3.88,32.5
932,3.88,32.5
933,3.62,30.4
934,4,33.6
935,3.88,32.5
936,3,25.2
937,3.88,32.5
938,3.12,26.2
939,4.5,37.7
940,3.88,32.5
941,3.88,32.5
942,3.88,32.5
943,3.88,32.5
944,3.88,32.5
945,3.88,32.5
946,3.5,29.4
947,3.88,32.5
948,3.88,32.5
949,3.88,32.5
950,3.88,32.5
951,3.12,26.2
952,3.88,32.5
953,3.88,32.5
954,3.5,29.4
955,3.88,32.5
956,3.88,32.5
957,3.88,32.5
958,4,33.6
959,3.88,32.5
960,3.88,32.5
961,3.88,32.5
962,3.12,26.2
963,3.88,32.5
964,3.88,32.5
965,3.62,30.4
966,3.88,32.5
967,3.88,32.5
968,3.88,32.5
969,3.88,32.5
970,3.62,30.4
971,3.88,32.5
972,3.88,32.5
973,3.88,32.5
974,4,33.6
975,3.62,30.4
976,3.88,32.5
977,3.12,26.2
978,3.88,32.5
979,3.88,32.5
980,3.88,32.5
981,3.62,30.4
982,3.88,32.5
983,3.88,32.5
984,3.88,32.5
985,3.88,32.5
986,3.62,30.4
987,3.88,32.5
988,3.88,32.5
989,4,33.6
990,3,25.2
991,3.88,32.5
992,4,33.6
993,3.88,32.5
994,3.5,29.4
995,3.88,32.5
996,4,33.6
997,3.88,32.5
998,3.88,32.5
999,3.88,32.5
1000,3.88,32.5
1001,3.5,29.4
1002,3.88,32.5
1003,3.88,32.5
1004,3.88,32.5
1005,3.12,26.2
1006,3.88,32.5
1007,3.62,30.4
1008,3.88,32.5
1009,3.88,32.5
1010,3.88,32.5
1011,3.88,32.5
1012,3.88,32.5
1013,4,33.6
1014,3,25.2
1015,4.38,36.7
1016,3.88,32.5
1017,3.03,25.4
1018,2,16.8
1019,6.25,52.4
1020,3.88,32.5
1021,3.5,29.4
1022,2.24,18.8
1023,5.38,45.1
1024,3.88,32.5
1025,3.12,26.2
1026,4.62,38.8
1027,3.88,32.5
1028,3.25,27.3
1029,3.88,32.5
1030,4.12,34.6
1031,3.88,32.5
1032,3.12,26.2
