Interval,Transfer,Bandwidth
982,54,453
983,53.5,449
984,52.8,442
985,53.6,450
986,53.2,447
987,52.5,440
988,54.1,454
989,52.2,438
990,53.5,449
991,54.1,454
992,52.9,444
993,53.4,448
994,53.2,447
995,53.5,449
996,52.9,444
997,52.9,444
998,53.6,450
999,53.9,452
1000,52.2,438
1001,54,453
1002,53.1,446
1003,53.5,449
1004,53.4,448
1005,53.4,448
1006,52.4,439
1007,53.1,446
1008,54.1,454
1009,52.9,444
1010,53.9,452
1011,52.8,442
1012,52.9,444
1013,53.4,448
1014,52.9,444
1015,53.6,450
1016,54.1,454
1017,53.1,446
1018,52.5,440
1019,53.8,451
1020,52.9,444
1021,53,445
1022,53.2,447
1023,54.1,454
1024,53.2,447
1025,53.2,447
1026,53,445
1027,54,453
1028,52.6,441
1029,53.4,448
1030,53.6,450
1031,52.8,442
1032,52.9,444
1033,53.8,451
1034,53.6,450
1035,53.1,446
1036,52.8,442
1037,53,445
1038,54.4,456
1039,52.5,440
1040,53.1,446
1041,54,453
1042,52.8,442
1043,53.2,447
1044,53.8,451
1045,52.5,440
1046,54.4,456
1047,52.6,441
1048,53.2,447
1049,53.1,446
1050,53.6,450
1051,53.1,446
1052,53,445
1053,53.6,450
1054,53.1,446
1055,53.4,448
1056,53,445
1057,52.9,444
1058,54.6,458
1059,53.2,447
1060,53,445
1061,53.4,448
1062,52.2,438
1063,53.6,450
1064,52.9,444
1065,53.6,450
1066,53.4,448
1067,53.6,450
1068,52.8,442
1069,53.1,446
1070,53.8,451
1071,53.9,452
1072,52.8,442
1073,53,445
1074,53.9,452
1075,52.5,440
1076,54,453
1077,52.6,441
1078,54,453
1079,52.5,440
1080,53.6,450
1081,53.4,448
1082,53.1,446
1083,53.5,449
1084,53.6,450
1085,52.6,441
1086,53.9,452
1087,52.9,444
1088,52.9,444
1089,53.6,450
1090,53.8,451
1091,53.4,448
1092,52,436
1093,54.1,454
1094,52.8,442
1095,53.9,452
1096,52.6,441
1097,54.1,454
1098,53.4,448
1099,52.8,442
1100,53.5,449
1101,53.2,447
1102,53,445
1103,53.4,448
1104,53.1,446
1105,53.6,450
1106,52.5,440
1107,53.6,450
1108,53.8,451
1109,53.2,447
1110,53.4,448
1111,53.2,447
1112,53.1,446
1113,53.4,448
1114,52.9,444
1115,53,445
1116,53.6,450
1117,53,445
1118,53.1,446
1119,53.4,448
1120,54.1,454
1121,53.1,446
1122,53.2,447
1123,52.5,440
1124,53.5,449
1125,52.8,442
1126,54.4,456
1127,53.2,447
1128,52.5,440
1129,53.1,446
1130,53.2,447
1131,54,453
1132,53.4,448
1133,52,436
1134,54,453
1135,54.1,454
1136,53.4,448
1137,53.1,446
1138,53.4,448
1139,52.6,441
1140,53.4,448
1141,52.9,444
1142,53.6,450
1143,53.9,452
1144,52.2,438
1145,54,453
1146,52.2,438
1147,53.5,449
1148,54,453
1149,53.1,446
1150,53.8,451
1151,52.5,440
1152,53.9,452
1153,53,445
1154,52.5,440
1155,53.8,451
1156,53,445
1157,53,445
1158,53.4,448
1159,54.1,454
1160,52.6,441
1161,54.2,455
1162,52.8,442
1163,52.9,444
1164,53,445
1165,54.1,454
1166,53.2,447
1167,53.5,449
1168,53.5,449
1169,52.4,439
1170,53.5,449
1171,52.8,442
1172,54.2,455
1173,53.4,448
1174,52.4,439
1175,54.2,455
1176,52,436
1177,53.9,452
1178,53.1,446
1179,53.9,452
1180,53.2,447
1181,53.4,448
1182,53,445
1183,53.6,450
1184,53.2,447
1185,53.1,446
1186,52.5,440
1187,53.8,451
1188,53.5,449
1189,53.4,448
1190,52.4,439
1191,53.5,449
1192,53.5,449
1193,53,445
1194,54.1,454
1195,52.6,441
1196,52.8,442
1197,53.9,452
1198,53.9,452
1199,52.2,438
1200,54,453
1201,52.9,444
1202,54,453
1203,52.4,439
1204,53.5,449
1205,53.1,446
1206,53.9,452
1207,52.2,438
1208,53.8,451
1209,53.1,446
1210,53.4,448
1211,53.1,446
1212,53,445
1213,54.5,457
1214,52.8,442
1215,52.5,440
1216,54.5,457
1217,52.6,441
1218,53,445
1219,54.2,455
1220,52.4,439
1221,53.2,447
1222,53.6,450
1223,52.9,444
1224,53.2,447
1225,54.1,454
1226,52.4,439
1227,53.5,449
1228,53.9,452
1229,52.6,441
1230,53.4,448
1231,53.2,447
1232,53.4,448
1233,53.8,451
1234,53.5,449
1235,52.8,442
1236,53.1,446
1237,53.4,448
1238,53.2,447
1239,53.2,447
1240,53.5,449
1241,52.6,441
1242,53.4,448
1243,53,445
1244,54.1,454
1245,53,445
1246,53.4,448
1247,52.8,442
1248,53.5,449
1249,53.9,452
1250,52.6,441
1251,53.5,449
1252,53.2,447
1253,53.4,448
1254,52.9,444
1255,53.4,448
1256,53.6,450
1257,52.5,440
1258,54.4,456
1259,52.2,438
1260,53.4,448
1261,53.8,451
1262,53.4,448
1263,52.8,442
1264,53.1,446
1265,54,453
1266,52.8,442
1267,54.1,454
1268,52.1,437
1269,53.9,452
1270,53.6,450
1271,52.4,439
1272,54.2,455
1273,53.5,449
1274,52.2,438
1275,54.2,455
1276,53,445
1277,52.6,441
1278,53.5,449
1279,53.6,450
1280,53.1,446
1281,53.4,448
1282,53.8,451
1283,52.4,439
1284,54.1,454
1285,53.2,447
1286,52.2,438
1287,54.4,456
1288,52.6,441
1289,53,445
1290,53.9,452
1291,53.1,446
1292,53.2,447
1293,53.8,451
1294,52.4,439
1295,53.4,448
1296,54,453
1297,53.1,446
1298,52.4,439
1299,53.9,452
1300,53.8,451
1301,53.1,446
1302,52.2,438
1303,53.4,448
1304,53.1,446
1305,54.1,454
1306,53.4,448
1307,52.9,444
1308,53.2,447
1309,53,445
1310,54.1,454
1311,52.2,438
1312,54.2,455
1313,52.9,444
1314,53,445
1315,53.8,451
1316,53.2,447
1317,53.1,446
1318,53.4,448
1319,52.8,442
1320,53.2,447
1321,54.2,455
1322,52.1,437
1323,54.5,457
1324,53,445
1325,53,445
1326,52.9,444
1327,53.1,446
1328,54.1,454
1329,53.5,449
1330,52,436
1331,53.9,452
1332,53,445
1333,54.2,455
1334,52,436
1335,53.2,447
1336,53.4,448
1337,54.1,454
1338,53,445
1339,53.4,448
1340,53.5,449
1341,52.8,442
1342,53.6,450
1343,52.8,442
1344,53.2,447
1345,53.2,447
1346,53,445
1347,53.4,448
1348,53.2,447
1349,54,453
1350,53.5,449
1351,52.6,441
1352,53.6,450
1353,52.8,442
1354,53.1,446
1355,53.4,448
1356,54.1,454
1357,53,445
1358,53.4,448
1359,52.5,440
1360,54.5,457
1361,52.5,440
1362,53.6,450
1363,52.8,442
1364,53.5,449
1365,53.6,450
1366,52.5,440
1367,53.2,447
1368,53.8,451
1369,53.6,450
1370,53.2,447
1371,52.6,441
1372,53.4,448
1373,53.2,447
1374,53.4,448
1375,53.6,450
1376,53.2,447
1377,52.1,437
1378,54.6,458
1379,53.1,446
1380,52.8,442
1381,54.1,454
1382,52.4,439
1383,53.8,451
1384,53.1,446
1385,52.9,444
1386,53.6,450
1387,53.6,450
1388,52.8,442
1389,53.8,451
1390,52.9,444
1391,53.2,447
1392,54.1,454
1393,52.2,438
1394,54.2,455
1395,52.2,438
1396,54.1,454
1397,52.2,438
1398,54.5,457
1399,52.5,440
1400,53.2,447
1401,53.6,450
1402,52.5,440
1403,54.1,454
1404,52.4,439
1405,54.5,457
1406,53,445
1407,53.2,447
1408,52.5,440
1409,54,453
1410,52.5,440
1411,53.2,447
1412,54.4,456
1413,52.1,437
1414,54.1,454
1415,52.9,444
1416,54,453
1417,52.6,441
1418,52.8,442
1419,53.8,451
1420,52.9,444
1421,53.4,448
1422,53.2,447
1423,53.1,446
1424,53.6,450
1425,53.5,449
1426,53,445
1427,53.6,450
1428,53.2,447
1429,53.6,450
1430,52.8,442
1431,53.8,451
1432,52.9,444
1433,53.8,451
1434,53.2,447
1435,53.2,447
1436,53.5,449
1437,53.1,446
1438,52.6,441
1439,54,453
1440,52.4,439
1441,53.1,446
1442,54.2,455
1443,52.4,439
1444,53.5,449
1445,54.1,454
1446,52.9,444
1447,52.6,441
1448,54,453
1449,53.5,449
1450,53.4,448
1451,52.9,444
1452,53.4,448
1453,53.1,446
1454,53.4,448
1455,53.4,448
1456,53,445
1457,53.8,451
1458,52.6,441
1459,53.5,449
1460,53,445
1461,53.2,447
1462,52.9,444
1463,54.2,455
1464,52.6,441
1465,54,453
1466,52.5,440
1467,53.9,452
1468,53.5,449
1469,52.4,439
1470,53.1,446
1471,53.1,446
1472,53.6,450
1473,53.5,449
1474,53.1,446
1475,53.8,451
1476,52.6,441
1477,53.8,451
1478,52.9,444
1479,54.1,454
1480,52.9,444
1481,53.8,451
1482,52,436
1483,54.1,454
1484,53.1,446
1485,53.8,451
1486,52.9,444
1487,53,445
1488,53.1,446
1489,53.8,451
1490,52.8,442
1491,53.1,446
1492,54,453
1493,52.6,441
1494,54.2,455
1495,52.6,441
1496,53.9,452
1497,52.9,444
1498,53.2,447
1499,52.8,442
1500,54.2,455
1501,52.9,444
1502,53.5,449
1503,52.6,441
1504,53.6,450
1505,53.4,448
1506,53.6,450
1507,52.6,441
1508,53,445
1509,54.2,455
1510,52.4,439
1511,53.1,446
1512,53.8,451
1513,53.9,452
1514,52.2,438
1515,54,453
1516,53.1,446
1517,52.8,442
1518,53,445
1519,53.5,449
1520,53.2,447
1521,53.9,452
1522,52.5,440
1523,53.9,452
1524,53.4,448
1525,53,445
1526,54,453
1527,53.2,447
1528,53.1,446
1529,52.5,440
1530,53.6,450
1531,53.9,452
1532,52.5,440
1533,52.9,444
1534,54,453
1535,53.1,446
1536,53.9,452
1537,53,445
1538,52.6,441
1539,53.5,449
1540,53.1,446
1541,53,445
1542,54.4,456
1543,53,445
1544,52.5,440
1545,54.1,454
