Interval,Transfer,Bandwidth
931,53.6,450
932,53.5,449
933,53.2,447
934,52.9,444
935,53,445
936,53.8,451
937,53.1,446
938,53.1,446
939,52.9,444
940,53.2,447
941,54.2,455
942,52.1,437
943,53.8,451
944,53.5,449
945,53,445
946,52.9,444
947,53.1,446
948,54,453
949,53,445
950,53.2,447
951,53.9,452
952,53.5,449
953,52.1,437
954,53.9,452
955,52.5,440
956,54.5,457
957,52.1,437
958,53.5,449
959,53.1,446
960,53.4,448
961,53.5,449
962,53.5,449
963,53.5,449
964,53.1,446
965,53.2,447
966,53.6,450
967,52.8,442
968,53,445
969,53.6,450
970,54,453
971,52.5,440
972,53.5,449
973,53.6,450
974,52.9,444
975,52.9,444
976,53,445
977,54.4,456
978,53.1,446
979,53,445
980,53.5,449
981,52.8,442
982,53.2,447
983,53,445
984,54.1,454
985,53.1,446
986,53.2,447
987,53.4,448
988,53.5,449
989,52.8,442
990,54,453
991,52.8,442
992,53.5,449
993,53.4,448
994,52.8,442
995,52.9,444
996,53.9,452
997,53.6,450
998,52.8,442
999,53,445
1000,53.9,452
1001,52.6,441
1002,53.9,452
1003,53.2,447
1004,52.5,440
1005,54.2,455
1006,52.1,437
1007,54.4,456
1008,52.9,444
1009,53.6,450
1010,52.6,441
1011,53.1,446
1012,53.1,446
1013,53.4,448
1014,54.1,454
1015,53.2,447
1016,52.9,444
1017,53.2,447
1018,53.5,449
1019,53,445
1020,53.2,447
1021,53.8,451
1022,53.6,450
1023,52,436
1024,54.2,455
1025,53.1,446
1026,53.1,446
1027,52.8,442
1028,54.2,455
1029,52.4,439
1030,54.1,454
1031,53.5,449
1032,52.5,440
1033,53.6,450
1034,52.5,440
1035,53.5,449
1036,53.6,450
1037,53,445
1038,54,453
1039,52.5,440
1040,54,453
1041,52.8,442
1042,53.9,452
1043,53.2,447
1044,52.4,439
1045,54.2,455
1046,52.8,442
1047,53,445
1048,53,445
1049,53.8,451
1050,53.1,446
1051,54,453
1052,53,445
1053,53.2,447
1054,53,445
1055,53.5,449
1056,52.5,440
1057,54.2,455
1058,52.8,442
1059,53.9,452
1060,52.8,442
1061,53,445
1062,53.8,451
1063,52.6,441
1064,53.2,447
1065,53.5,449
1066,53.5,449
1067,53.9,452
1068,51.8,434
1069,53.8,451
1070,53.5,449
1071,53.6,450
1072,53.6,450
1073,53.1,446
1074,53,445
1075,52.9,444
1076,53.5,449
1077,53.1,446
1078,53,445
1079,53.9,452
1080,53.5,449
1081,53,445
1082,53.2,447
1083,53.1,446
1084,53.2,447
1085,54,453
1086,53,445
1087,53.2,447
1088,53,445
1089,53.1,446
