Interval,Transfer,Bandwidth
542, 87.6, 735.0
543, 89.6, 752.0
544, 88.0, 738.0
545, 89.5, 751.0
546, 88.0, 738.0
547, 89.1, 748.0
548, 89.4, 750.0
549, 88.2, 740.0
550, 88.0, 738.0
551, 89.1, 748.0
552, 89.5, 751.0
553, 88.1, 739.0
554, 88.1, 739.0
555, 88.9, 746.0
556, 89.1, 748.0
557, 89.2, 749.0
558, 87.6, 735.0
559, 89.2, 749.0
560, 88.5, 742.0
561, 89.2, 749.0
562, 89.1, 748.0
563, 88.5, 742.0
564, 88.6, 743.0
565, 88.4, 741.0
566, 88.6, 743.0
567, 89.1, 748.0
568, 88.0, 738.0
569, 90.0, 755.0
570, 88.5, 742.0
571, 88.8, 744.0
572, 88.1, 739.0
573, 88.5, 742.0
574, 88.9, 746.0
575, 88.6, 743.0
576, 88.6, 743.0
577, 89.6, 752.0
578, 87.9, 737.0
579, 88.5, 742.0
580, 89.1, 748.0
581, 89.1, 748.0
582, 89.2, 749.0
583, 88.4, 741.0
584, 87.9, 737.0
585, 89.5, 751.0
586, 88.2, 740.0
587, 89.0, 747.0
588, 88.1, 739.0
589, 89.9, 754.0
590, 87.8, 736.0
591, 89.8, 753.0
592, 88.0, 738.0
593, 89.2, 749.0
594, 88.4, 741.0
595, 88.4, 741.0
596, 89.0, 747.0
597, 89.4, 750.0
598, 88.1, 739.0
599, 88.2, 740.0
600, 89.4, 750.0
601, 89.2, 749.0
602, 88.6, 743.0
603, 87.9, 737.0
604, 89.4, 750.0
605, 88.6, 743.0
606, 89.2, 749.0
607, 87.8, 736.0
608, 89.5, 751.0
609, 88.1, 739.0
610, 89.5, 751.0
611, 88.1, 739.0
612, 89.2, 749.0
613, 87.8, 736.0
614, 89.6, 752.0
615, 88.1, 739.0
616, 89.4, 750.0
617, 87.8, 736.0
618, 89.5, 751.0
619, 88.8, 744.0
620, 87.8, 736.0
621, 89.0, 747.0
622, 88.8, 744.0
623, 88.8, 744.0
624, 89.0, 747.0
625, 89.4, 750.0
626, 88.8, 744.0
627, 88.1, 739.0
628, 89.1, 748.0
629, 89.0, 747.0
630, 88.1, 739.0
631, 88.9, 746.0
632, 89.1, 748.0
633, 87.9, 737.0
634, 89.4, 750.0
635, 88.0, 738.0
636, 89.4, 750.0
637, 88.9, 746.0
638, 88.5, 742.0
639, 89.4, 750.0
640, 88.1, 739.0
641, 88.8, 744.0
642, 89.1, 748.0
643, 88.5, 742.0
644, 89.1, 748.0
645, 88.4, 741.0
646, 88.0, 738.0
647, 89.5, 751.0
648, 88.4, 741.0
649, 89.4, 750.0
650, 87.9, 737.0
651, 89.2, 749.0
652, 88.1, 739.0
653, 89.2, 749.0
654, 88.1, 739.0
655, 88.8, 744.0
656, 89.4, 750.0
657, 88.4, 741.0
658, 89.4, 750.0
659, 88.9, 746.0
660, 88.0, 738.0
661, 89.0, 747.0
662, 88.5, 742.0
663, 89.5, 751.0
664, 88.9, 746.0
665, 87.9, 737.0
666, 88.6, 743.0
667, 88.6, 743.0
668, 89.1, 748.0
669, 89.4, 750.0
670, 88.1, 739.0
671, 89.1, 748.0
672, 87.8, 736.0
673, 89.0, 747.0
674, 89.2, 749.0
675, 88.5, 742.0
676, 89.4, 750.0
677, 88.8, 744.0
678, 87.6, 735.0
679, 89.4, 750.0
680, 88.0, 738.0
681, 90.0, 755.0
682, 88.0, 738.0
683, 88.2, 740.0
684, 89.0, 747.0
685, 89.2, 749.0
686, 88.9, 746.0
687, 88.5, 742.0
688, 88.1, 739.0
689, 89.6, 752.0
690, 88.0, 738.0
691, 88.9, 746.0
692, 89.4, 750.0
693, 87.6, 735.0
694, 89.2, 749.0
695, 88.6, 743.0
696, 89.6, 752.0
697, 87.5, 734.0
698, 89.6, 752.0
699, 87.9, 737.0
700, 88.8, 744.0
701, 89.2, 749.0
702, 88.6, 743.0
703, 89.4, 750.0
704, 88.0, 738.0
705, 89.1, 748.0
706, 88.2, 740.0
707, 89.6, 752.0
708, 88.0, 738.0
709, 89.1, 748.0
710, 88.0, 738.0
711, 89.1, 748.0
712, 88.4, 741.0
713, 88.6, 743.0
714, 89.2, 749.0
715, 88.8, 744.0
716, 89.2, 749.0
717, 88.4, 741.0
718, 88.5, 742.0
719, 88.6, 743.0
720, 89.2, 749.0
721, 88.6, 743.0
722, 88.0, 738.0
723, 89.2, 749.0
724, 89.4, 750.0
725, 88.1, 739.0
726, 89.2, 749.0
727, 88.4, 741.0
728, 89.2, 749.0
729, 88.0, 738.0
730, 89.4, 750.0
731, 88.4, 741.0
732, 88.0, 738.0
733, 89.4, 750.0
734, 89.2, 749.0
735, 88.1, 739.0
736, 89.4, 750.0
737, 88.8, 744.0
738, 87.9, 737.0
739, 88.5, 742.0
740, 89.0, 747.0
741, 89.2, 749.0
742, 89.1, 748.0
743, 87.9, 737.0
744, 89.4, 750.0
745, 87.9, 737.0
746, 88.9, 746.0
747, 89.4, 750.0
748, 88.2, 740.0
749, 88.0, 738.0
750, 89.1, 748.0
751, 89.1, 748.0
752, 89.4, 750.0
753, 88.2, 740.0
754, 89.2, 749.0
755, 87.9, 737.0
756, 89.1, 748.0
757, 88.2, 740.0
758, 88.5, 742.0
759, 89.4, 750.0
760, 88.0, 738.0
761, 89.4, 750.0
762, 88.8, 744.0
763, 89.4, 750.0
764, 87.6, 735.0
765, 89.0, 747.0
766, 89.1, 748.0
767, 88.1, 739.0
768, 89.1, 748.0
769, 89.2, 749.0
770, 88.0, 738.0
771, 89.0, 747.0
772, 89.4, 750.0
773, 87.4, 733.0
774, 89.0, 747.0
775, 88.6, 743.0
776, 89.5, 751.0
777, 88.0, 738.0
778, 89.1, 748.0
779, 88.6, 743.0
780, 89.1, 748.0
781, 89.0, 747.0
782, 88.1, 739.0
783, 88.8, 744.0
784, 89.0, 747.0
785, 88.5, 742.0
786, 88.5, 742.0
787, 89.4, 750.0
788, 88.4, 741.0
789, 89.1, 748.0
790, 88.1, 739.0
791, 89.2, 749.0
792, 87.9, 737.0
793, 89.2, 749.0
794, 89.5, 751.0
795, 87.9, 737.0
796, 89.0, 747.0
797, 89.2, 749.0
798, 88.0, 738.0
799, 89.2, 749.0
800, 88.0, 738.0
801, 89.5, 751.0
802, 88.0, 738.0
803, 89.2, 749.0
804, 88.0, 738.0
805, 89.2, 749.0
806, 89.4, 750.0
807, 88.5, 742.0
808, 87.9, 737.0
809, 89.2, 749.0
810, 88.1, 739.0
811, 89.2, 749.0
812, 89.2, 749.0
813, 87.9, 737.0
814, 89.2, 749.0
815, 88.0, 738.0
816, 89.4, 750.0
817, 88.0, 738.0
818, 89.4, 750.0
819, 89.4, 750.0
820, 88.0, 738.0
821, 89.4, 750.0
822, 88.0, 738.0
823, 89.4, 750.0
824, 88.0, 738.0
825, 89.4, 750.0
826, 88.0, 738.0
827, 89.4, 750.0
828, 88.1, 739.0
829, 89.8, 753.0
830, 88.4, 741.0
831, 89.1, 748.0
832, 87.9, 737.0
833, 89.4, 750.0
834, 88.0, 738.0
835, 89.2, 749.0
836, 89.1, 748.0
837, 87.6, 735.0
838, 89.0, 747.0
839, 89.2, 749.0
840, 89.1, 748.0
841, 87.8, 736.0
842, 89.1, 748.0
843, 88.6, 743.0
844, 88.2, 740.0
845, 88.8, 744.0
846, 89.9, 754.0
847, 88.1, 739.0
848, 88.6, 743.0
849, 88.2, 740.0
850, 89.5, 751.0
851, 88.1, 739.0
852, 89.6, 752.0
853, 88.4, 741.0
854, 86.8, 728.0
855, 90.1, 756.0
856, 88.9, 746.0
857, 88.9, 746.0
858, 88.8, 744.0
859, 89.2, 749.0
860, 87.9, 737.0
861, 89.2, 749.0
862, 88.8, 744.0
863, 88.4, 741.0
864, 89.4, 750.0
865, 88.9, 746.0
866, 87.8, 736.0
867, 89.6, 752.0
868, 88.6, 743.0
869, 88.9, 746.0
870, 87.8, 736.0
871, 89.5, 751.0
872, 88.4, 741.0
873, 88.6, 743.0
874, 88.5, 742.0
875, 88.8, 744.0
876, 89.1, 748.0
877, 89.1, 748.0
878, 88.0, 738.0
879, 89.0, 747.0
880, 88.2, 740.0
881, 89.2, 749.0
882, 89.2, 749.0
883, 88.1, 739.0
884, 89.0, 747.0
885, 88.4, 741.0
886, 88.5, 742.0
887, 89.4, 750.0
888, 88.1, 739.0
889, 89.8, 753.0
890, 88.8, 744.0
891, 88.9, 746.0
892, 88.1, 739.0
893, 88.9, 746.0
894, 89.1, 748.0
895, 88.0, 738.0
896, 89.1, 748.0
897, 88.0, 738.0
898, 89.5, 751.0
899, 88.0, 738.0
900, 89.6, 752.0
901, 87.9, 737.0
902, 89.1, 748.0
903, 88.8, 744.0
904, 89.2, 749.0
905, 88.8, 744.0
906, 88.5, 742.0
907, 88.9, 746.0
908, 88.8, 744.0
909, 88.5, 742.0
910, 88.8, 744.0
911, 88.2, 740.0
912, 88.2, 740.0
913, 89.2, 749.0
914, 88.5, 742.0
915, 88.8, 744.0
916, 88.8, 744.0
917, 89.0, 747.0
918, 89.1, 748.0
919, 87.9, 737.0
920, 89.1, 748.0
921, 89.2, 749.0
922, 88.0, 738.0
923, 89.2, 749.0
924, 88.8, 744.0
925, 88.5, 742.0
926, 89.4, 750.0
927, 88.5, 742.0
928, 88.2, 740.0
929, 88.2, 740.0
930, 89.6, 752.0
931, 88.5, 742.0
932, 88.9, 746.0
933, 88.5, 742.0
934, 88.6, 743.0
935, 89.4, 750.0
936, 87.8, 736.0
937, 89.4, 750.0
938, 89.2, 749.0
939, 88.1, 739.0
940, 88.5, 742.0
941, 88.5, 742.0
942, 88.9, 746.0
943, 89.5, 751.0
944, 88.9, 746.0
945, 88.4, 741.0
946, 88.6, 743.0
947, 88.4, 741.0
948, 88.9, 746.0
949, 88.2, 740.0
950, 89.6, 752.0
951, 88.1, 739.0
952, 89.5, 751.0
953, 87.5, 734.0
954, 90.0, 755.0
955, 88.5, 742.0
956, 88.5, 742.0
957, 88.6, 743.0
958, 89.2, 749.0
959, 88.4, 741.0
960, 88.1, 739.0
961, 89.8, 753.0
962, 88.2, 740.0
963, 88.2, 740.0
964, 89.5, 751.0
965, 87.9, 737.0
966, 89.1, 748.0
967, 89.1, 748.0
968, 87.9, 737.0
969, 89.4, 750.0
970, 88.0, 738.0
971, 89.4, 750.0
972, 89.1, 748.0
973, 87.9, 737.0
974, 88.9, 746.0
975, 89.2, 749.0
976, 88.0, 738.0
977, 89.4, 750.0
978, 89.2, 749.0
979, 88.0, 738.0
980, 89.2, 749.0
981, 88.1, 739.0
982, 88.8, 744.0
983, 88.5, 742.0
984, 88.5, 742.0
985, 89.5, 751.0
986, 88.6, 743.0
987, 88.5, 742.0
988, 88.8, 744.0
989, 88.9, 746.0
990, 88.8, 744.0
991, 89.2, 749.0
992, 87.8, 736.0
993, 89.6, 752.0
994, 88.6, 743.0
995, 89.0, 747.0
996, 87.6, 735.0
997, 89.6, 752.0
998, 88.5, 742.0
999, 89.2, 749.0
1000, 88.4, 741.0
1001, 88.6, 743.0
1002, 88.8, 744.0
1003, 88.5, 742.0
1004, 89.4, 750.0
1005, 88.4, 741.0
1006, 89.0, 747.0
1007, 88.1, 739.0
1008, 88.6, 743.0
1009, 88.8, 744.0
1010, 88.6, 743.0
1011, 89.2, 749.0
1012, 88.4, 741.0
1013, 89.4, 750.0
1014, 88.4, 741.0
1015, 88.1, 739.0
1016, 89.0, 747.0
1017, 89.4, 750.0
1018, 87.8, 736.0
1019, 88.8, 744.0
1020, 88.8, 744.0
1021, 89.0, 747.0
1022, 88.2, 740.0
1023, 88.8, 744.0
1024, 89.1, 748.0
1025, 89.0, 747.0
1026, 89.2, 749.0
1027, 87.8, 736.0
1028, 89.0, 747.0
1029, 89.1, 748.0
1030, 89.1, 748.0
1031, 87.9, 737.0
1032, 89.4, 750.0
1033, 88.0, 738.0
1034, 89.4, 750.0
1035, 87.9, 737.0
1036, 89.2, 749.0
1037, 89.4, 750.0
1038, 88.0, 738.0
1039, 89.4, 750.0
1040, 88.0, 738.0
1041, 88.9, 746.0
1042, 89.0, 747.0
1043, 88.9, 746.0
1044, 88.0, 738.0
1045, 89.2, 749.0
1046, 88.8, 744.0
1047, 89.2, 749.0
1048, 87.9, 737.0
1049, 89.2, 749.0
1050, 88.0, 738.0
1051, 89.1, 748.0
1052, 88.9, 746.0
1053, 88.8, 744.0
1054, 89.0, 747.0
1055, 88.4, 741.0
1056, 88.2, 740.0
1057, 88.8, 744.0
1058, 89.2, 749.0
1059, 88.9, 746.0
1060, 88.9, 746.0
1061, 88.2, 740.0
1062, 88.4, 741.0
1063, 89.5, 751.0
1064, 88.2, 740.0
1065, 88.5, 742.0
1066, 88.6, 743.0
1067, 88.6, 743.0
1068, 89.0, 747.0
1069, 88.9, 746.0
1070, 89.1, 748.0
1071, 88.8, 744.0
1072, 88.6, 743.0
1073, 88.9, 746.0
1074, 88.6, 743.0
1075, 88.6, 743.0
1076, 88.5, 742.0
1077, 88.4, 741.0
1078, 88.9, 746.0
1079, 88.6, 743.0
1080, 89.9, 754.0
1081, 88.6, 743.0
1082, 88.4, 741.0
1083, 88.2, 740.0
1084, 89.8, 753.0
1085, 88.4, 741.0
1086, 88.8, 744.0
1087, 88.4, 741.0
1088, 88.6, 743.0
1089, 88.5, 742.0
1090, 89.6, 752.0
1091, 88.4, 741.0
1092, 88.8, 744.0
1093, 88.2, 740.0
1094, 88.6, 743.0
1095, 89.8, 753.0
1096, 87.9, 737.0
1097, 89.4, 750.0
1098, 87.9, 737.0
1099, 89.2, 749.0
1100, 88.0, 738.0
1101, 88.9, 746.0
1102, 88.8, 744.0
1103, 89.6, 752.0
1104, 88.1, 739.0
1105, 89.6, 752.0
1106, 88.6, 743.0
1107, 87.6, 735.0
1108, 89.0, 747.0
1109, 89.4, 750.0
1110, 88.2, 740.0
1111, 89.1, 748.0
1112, 88.0, 738.0
1113, 89.1, 748.0
1114, 88.2, 740.0
1115, 88.9, 746.0
1116, 88.6, 743.0
1117, 88.6, 743.0
1118, 89.6, 752.0
1119, 88.2, 740.0
1120, 89.6, 752.0
1121, 88.4, 741.0
1122, 88.4, 741.0
1123, 88.5, 742.0
1124, 89.4, 750.0
1125, 88.6, 743.0
1126, 88.5, 742.0
1127, 89.2, 749.0
1128, 88.8, 744.0
1129, 88.8, 744.0
1130, 88.2, 740.0
1131, 88.2, 740.0
1132, 88.6, 743.0
1133, 89.6, 752.0
1134, 88.5, 742.0
1135, 88.2, 740.0
1136, 88.5, 742.0
1137, 89.5, 751.0
1138, 88.2, 740.0
1139, 88.4, 741.0
1140, 89.5, 751.0
1141, 88.8, 744.0
1142, 88.5, 742.0
1143, 88.1, 739.0
1144, 89.4, 750.0
1145, 88.4, 741.0
1146, 89.4, 750.0
1147, 88.2, 740.0
